cbsa_code,cbsa_name,year,total_employed,area_sq_miles,total_employment_density,log_employment_density,manufacturing_density,professional_density,healthcare_density,manufacturing_share,professional_share,healthcare_share,industry_diversity,employment_density_z
16180,"Carson City, NV Metro Area",2019,25705,157.00184727129988,163.72418826118425,5.104272488945485,19.483847185020917,0.5732416628479511,0.4840707375160476,0.11900408480840304,0.003501264345458082,0.0029566232250534917,0.9361014133964508,0.8099992766718591
16180,"Carson City, NV Metro Area",2021,27458,157.00184727129988,174.88966198310047,5.169856877890727,20.356448382911687,0.713367402655228,0.5605029592291078,0.11639595017845436,0.004078956952436448,0.003204894748342924,0.9422317437769636,0.9085445741808849
16180,"Carson City, NV Metro Area",2022,27340,157.00184727129988,174.13807846958872,5.165574682637231,19.71951320196952,0.6114577737044812,0.7388448098929148,0.11324067300658376,0.0035113386978785663,0.004242867593269934,0.9406879796477637,0.9019111770867234
16180,"Carson City, NV Metro Area",2023,27220,157.00184727129988,173.3737562524581,5.161201019947802,19.872377645395638,0.6751512917986979,0.4522239784689392,0.11462160176340926,0.003894195444526084,0.0026083761939750183,0.9380686622351093,0.8951653495333387
16180,"Carson City, NV Metro Area",2024,26862,157.00184727129988,171.09352830468515,5.148038098237833,18.993407095695446,0.5477642556102644,0.4076385158029875,0.11101183828456555,0.0032015486560941107,0.0023825478370932914,0.9436651641202172,0.8750402973324084
16220,"Casper, WY Metro Area",2011,38731,5366.658245453251,7.2169678463900215,2.1062012658818867,0.3109942768228279,0.1095653893180484,0.045465909853067706,0.043092096770029176,0.015181637448039038,0.006299863158710077,0.9726364303996751,-0.5713170008286048
16220,"Casper, WY Metro Area",2012,39868,5366.658245453251,7.4288315328774726,2.1316581542071718,0.2875159791118175,0.11403744602490752,0.07080756452526937,0.038702718972609615,0.015350657168656566,0.009531453797531855,0.9713836971577793,-0.5694471141998554
16220,"Casper, WY Metro Area",2013,40615,5366.658245453251,7.568024297878463,2.1480371690282687,0.33968997402517387,0.11180141767147796,0.0734162642709372,0.044884894743321434,0.01477286716730272,0.00970084943986212,0.9677037019569048,-0.5682186134859804
16220,"Casper, WY Metro Area",2014,40974,5366.658245453251,7.63491881278523,2.15581430944503,0.3635409431284225,0.11068340349476319,0.07267092148646068,0.047615561087518916,0.014496998096353785,0.009518231073363597,0.9662357432654846,-0.5676282095284421
16220,"Casper, WY Metro Area",2015,41415,5366.658245453251,7.7170928547737665,2.165285794120665,0.37844779881795293,0.10882004653357188,0.05962742275812158,0.049040202825063384,0.014101171073282627,0.007726669081250755,0.9679724914069535,-0.5669029500708532
16220,"Casper, WY Metro Area",2016,41876,5366.658245453251,7.802993610684685,2.1750918466673825,0.36614964287409035,0.09838524755090061,0.0627951295921468,0.04692425255516286,0.012608654121692616,0.008047569013277295,0.9671408305747481,-0.5661447990278862
16220,"Casper, WY Metro Area",2017,41467,5366.658245453251,7.726782310971961,2.1663967235560873,0.36838567122751986,0.0914908267944928,0.04304354580351902,0.047676465623266696,0.011840740830057636,0.005570694769334652,0.9690196600880077,-0.56681743194887
16220,"Casper, WY Metro Area",2018,41314,5366.658245453251,7.698272949465735,2.163124494398849,0.3076402342926835,0.08683243439151456,0.038757824792779026,0.039962240402769036,0.011279469429249164,0.005034612964128383,0.968815165273353,-0.567069052577013
16220,"Casper, WY Metro Area",2019,41101,5366.658245453251,7.65858344619236,2.158551134851918,0.31285763378401915,0.08944113413718237,0.04341621719575728,0.0408505875769446,0.011678547967202744,0.0056689618257463326,0.9661788913923957,-0.5674193479612907
16220,"Casper, WY Metro Area",2021,40555,5366.658245453251,7.556844156111315,2.1467314488254408,0.33894463124069735,0.0715529073097459,0.05645971592409637,0.04485266921464678,0.009468622857847367,0.007471335223770189,0.9643252205813247,-0.5683172882421149
16220,"Casper, WY Metro Area",2022,40661,5366.658245453251,7.576595739899942,2.149037067855625,0.38254718413257377,0.06018642984647897,0.05832307288528767,0.05049064213865866,0.007943729863997443,0.007697793954895354,0.964843694356649,-0.5681429628396105
16220,"Casper, WY Metro Area",2023,40237,5366.658245453251,7.4975894047454315,2.1397825238326305,0.405839146147465,0.07937900654674936,0.05795040149304941,0.05412928399234535,0.010587270422745234,0.0077292044635534456,0.9653348205690464,-0.568840264449628
16220,"Casper, WY Metro Area",2024,40171,5366.658245453251,7.485291248801569,2.13833422323576,0.38068382717138244,0.08385106325360847,0.04639758833366336,0.05085758382913047,0.011202110975579398,0.006198501406487267,0.9710592876254094,-0.5689488066813759
16260,"Cedar City, UT Micro Area",2011,18823,3298.6841201735438,5.706214755418813,1.9030346719003122,0.34377344379986896,0.028496211390818062,0.0324371767959312,0.060245444403123835,0.004993890453168995,0.005684534877543431,0.961548297795995,-0.5846507488199877
16260,"Cedar City, UT Micro Area",2012,18819,3298.6841201735438,5.705002150678778,1.9028538374910517,0.37348225993072187,0.023645792430678818,0.029102513760835468,0.06546575269674265,0.004144747329826239,0.005101227482863064,0.9620988040310434,-0.5846614511419709
16260,"Cedar City, UT Micro Area",2013,18722,3298.6841201735438,5.6755964857329335,1.8984585614523346,0.33134424521451217,0.014854408065426438,0.04971679434142726,0.05838051490225403,0.0026172417476765302,0.008759747890182672,0.959869050212659,-0.584920982450065
16260,"Cedar City, UT Micro Area",2014,18852,3298.6841201735438,5.715006139784065,1.9043447443134374,0.33286000113955566,0.026374153095757143,0.050323096711444665,0.058243157224697646,0.004614894971355824,0.008805431784426056,0.9575525859038269,-0.584573156985609
16260,"Cedar City, UT Micro Area",2015,19636,3298.6841201735438,5.952676668830888,1.9391267176382123,0.3043637897487376,0.04577582893631412,0.05305145737652299,0.05113057649215726,0.007689957221430026,0.008912202077816256,0.9606701303715398,-0.5824755018768899
16260,"Cedar City, UT Micro Area",2016,20096,3298.6841201735438,6.0921262139348915,1.958985184716729,0.3004228243436245,0.062449144111792775,0.06729956307193202,0.04931329617834395,0.010250796178343949,0.011046974522292993,0.9577500083595557,-0.5812447348488149
16260,"Cedar City, UT Micro Area",2017,20960,3298.6841201735438,6.354048837782411,1.9952510238391354,0.340741931949782,0.09094535550261085,0.06275229529680149,0.05362595419847328,0.01431297709923664,0.009875954198473282,0.9601980644703106,-0.5789330333004304
16260,"Cedar City, UT Micro Area",2018,21504,3298.6841201735438,6.518963082427145,2.017428240479214,0.31830874425913797,0.09609892564775879,0.036984444571061745,0.048828125,0.014741443452380952,0.005673363095238095,0.9551867141204626,-0.577477517510707
16260,"Cedar City, UT Micro Area",2019,22635,3298.6841201735438,6.861827072671988,2.062019031422228,0.39500599406633974,0.09973673986786322,0.027889909020800657,0.05756571681024961,0.014535012149326265,0.00406450187762315,0.9501213859127345,-0.5744514359699401
16260,"Cedar City, UT Micro Area",2021,25252,3298.6841201735438,7.655173723839763,2.158157260505271,0.36074991016035635,0.09094535550261085,0.015763861620452548,0.04712498019958815,0.01188024710913987,0.0020592428322509107,0.9554728444988754,-0.5674494418123917
16260,"Cedar City, UT Micro Area",2022,27249,3298.6841201735438,8.260566640302143,2.2257652390431693,0.35468688646018226,0.08094136639732365,0.03728759575607044,0.042937355499284374,0.009798524716503358,0.0045139271165914345,0.9581003518371515,-0.5621063075622487
16260,"Cedar City, UT Micro Area",2023,28405,3298.6841201735438,8.611009410172203,2.2629092549450487,0.4444196372227583,0.08124451758233235,0.026374153095757143,0.05161063193099806,0.009434958634043302,0.003062841049111072,0.9610021763500076,-0.5590133365090862
16260,"Cedar City, UT Micro Area",2024,29052,3298.6841201735438,8.807148226872833,2.283111530691071,0.3789389812608785,0.06305544648181019,0.018189071100522168,0.04302629767313782,0.0071595759328101334,0.0020652622883106154,0.9642757419271599,-0.5572822359282938
16300,"Cedar Rapids, IA Metro Area",2011,134852,2017.0347142118474,66.85655881371044,4.217396047986441,1.7570347079449307,0.9905630210141003,0.39810916209926056,0.02628066324563225,0.014816242992317503,0.005954676237653131,0.9735128002564538,-0.0449442394423062
16300,"Cedar Rapids, IA Metro Area",2012,135077,2017.0347142118474,66.96810870346428,4.219038605511124,1.781823572334673,0.9737065932290756,0.4496700000299244,0.026607046351340348,0.014539855045640634,0.0067146886590611285,0.9748996650087437,-0.043959711839924705
16300,"Cedar Rapids, IA Metro Area",2013,135246,2017.0347142118474,67.0518950651016,4.220270576837594,1.7481107167646235,0.9399937376590262,0.4427291180007966,0.02607101134229478,0.014018898895346257,0.006602783076763823,0.9746832564704135,-0.043220222218580476
16300,"Cedar Rapids, IA Metro Area",2014,136226,2017.0347142118474,67.53775680714055,4.227384787681244,1.7010118744241132,0.9796559206826138,0.40405848955279866,0.025186087824644342,0.014505307356892223,0.00598270521045909,0.9767584640884647,-0.03893205755043017
16300,"Cedar Rapids, IA Metro Area",2015,137037,2017.0347142118474,67.93983218754218,4.233234126904471,1.7679418082764173,0.9905630210141003,0.3926556119335172,0.026022169195180862,0.014580003940541606,0.005779461021475952,0.9756558551477248,-0.035383382503624106
16300,"Cedar Rapids, IA Metro Area",2016,138369,2017.0347142118474,68.6002075348849,4.242767549158987,1.679693451048935,1.0183265491306117,0.42041914005002856,0.02448525319977741,0.014844365428672608,0.006128540352246529,0.976338550328032,-0.02955497909752606
16300,"Cedar Rapids, IA Metro Area",2017,140285,2017.0347142118474,69.55011681829983,4.25632333412027,1.6608539141127308,1.0669127233345064,0.4328135722448997,0.023879958655593968,0.015340200306518873,0.006223045942189115,0.9757159599930462,-0.02117117960346894
16300,"Cedar Rapids, IA Metro Area",2018,141728,2017.0347142118474,70.2655234445878,4.2664126683244,1.704978092726472,0.927599305464155,0.4699968688295131,0.024264788891397607,0.013201343418378867,0.006688868819146534,0.9754595751268694,-0.01485707591352918
16300,"Cedar Rapids, IA Metro Area",2019,142090,2017.0347142118474,70.44499482276953,4.268927850456371,1.7376993937209317,1.1234313341431188,0.4843744101755636,0.02466746428320079,0.0159476388204659,0.006875923710324442,0.9756517809313613,-0.013273080393253285
16300,"Cedar Rapids, IA Metro Area",2021,144143,2017.0347142118474,71.46282559461234,4.283073679940039,1.6712652371564225,1.084760705695121,0.49776039694602436,0.02338649813032891,0.015179370486253235,0.006965305287110716,0.9786012206266085,-0.004289812981301766
16300,"Cedar Rapids, IA Metro Area",2022,144513,2017.0347142118474,71.64626319109644,4.285601952920494,1.7852940133492368,1.1754879493615775,0.5146168247310491,0.024918173451523393,0.016406828451419594,0.007182744804965643,0.977608645112221,-0.00267081203516335
16300,"Cedar Rapids, IA Metro Area",2023,143571,2017.0347142118474,71.17924098599369,4.279152483587086,1.8482577288991822,1.1863950496930642,0.5195745976089976,0.02596624666541293,0.016667711445904815,0.007299524277186897,0.9790124509019755,-0.006792700930467057
16300,"Cedar Rapids, IA Metro Area",2024,143900,2017.0347142118474,71.3423517136782,4.281409735169969,1.9295652040975368,0.9345401874932828,0.5359352481062275,0.027046560111188327,0.013099374565670605,0.0075121612230715775,0.9783496363343975,-0.00535310279187368
16340,"Cedartown, GA Micro Area",2011,16640,312.2105223962582,53.29737086465163,3.9944758070688016,1.992245473426281,0.6181726308219812,0.3715441718930042,0.03737980769230769,0.011598557692307693,0.0069711538461538465,0.96910343689326,-0.1646162071258662
16340,"Cedartown, GA Micro Area",2012,16213,312.2105223962582,51.92970395604549,3.9689646927321216,1.8993594304530301,0.5380984558450406,0.31389076590960696,0.03657558749151915,0.010362055140936285,0.006044532165546167,0.9690247447505305,-0.176687091510941
16340,"Cedartown, GA Micro Area",2013,15879,312.2105223962582,50.85991297835356,3.948546102098188,1.9954484404253587,0.42599461087732376,0.3619352708957713,0.03923420870331885,0.008375842307450091,0.00711631714843504,0.9713434468230226,-0.18612895423837664
16340,"Cedartown, GA Micro Area",2014,15981,312.2105223962582,51.18661561225948,3.9548260561155693,2.069116681404144,0.4420094458727119,0.2914699969160636,0.04042300231524936,0.008635254364557912,0.0056942619360490585,0.9678189356650334,-0.1832455111299981
16340,"Cedartown, GA Micro Area",2015,16190,312.2105223962582,51.8560357150667,3.9675719104324174,2.229265031358025,0.49325691785795384,0.30428186491237413,0.04298949969116739,0.009512044471896233,0.00586781964175417,0.9696139802171633,-0.1773372796628303
16340,"Cedartown, GA Micro Area",2016,16674,312.2105223962582,53.40627174262028,3.9964794366029883,2.6264329392436503,0.1889750529455797,0.2017869209418902,0.04917836152093079,0.003538443085042581,0.003778337531486146,0.9678488532336165,-0.16365505942307332
16340,"Cedartown, GA Micro Area",2017,17553,312.2105223962582,56.221679734809506,4.046932842920025,2.604012170250107,0.3106877989105294,0.1857720859465021,0.046316868911297215,0.005526120891015781,0.0033042784709166524,0.9738212931824782,-0.13880656440087005
16340,"Cedartown, GA Micro Area",2018,18048,312.2105223962582,57.807148399352926,4.074263418932942,2.22285909735987,0.38435603988931466,0.1729602179501916,0.038453014184397165,0.006648936170212766,0.0029920212765957447,0.9771283761181766,-0.12481338461020955
16340,"Cedartown, GA Micro Area",2019,18213,312.2105223962582,58.335637954200735,4.083210102794379,2.5912003022537964,0.4580242808681,0.19858395394281259,0.044418821720748916,0.007851534618129907,0.0034041618624059736,0.9776250863135999,-0.12014899134665602
16340,"Cedartown, GA Micro Area",2021,18244,312.2105223962582,58.43492993117214,4.084882099516643,2.373398546316518,0.6598112018099902,0.04804450498616433,0.04061609296206972,0.011291383468537601,8.221881166410875e-4,0.9711681737451557,-0.11927265079410959
16340,"Cedartown, GA Micro Area",2022,18253,312.2105223962582,58.46375663416384,4.085366994756267,2.6008092032510293,0.7655091127795517,0.0288267029916986,0.044485837944447486,0.013093738015668658,4.930696323891963e-4,0.967791934165754,-0.1190182293433703
16340,"Cedartown, GA Micro Area",2023,17865,312.2105223962582,57.22100543852172,4.064246207809749,2.8250168931864628,0.5509103238413511,0.0288267029916986,0.04937027707808564,0.009627763783935069,5.037783375314861e-4,0.9650176992931954,-0.12998662077524162
16340,"Cedartown, GA Micro Area",2024,18704,312.2105223962582,59.90829475074785,4.109369368244833,2.876264365171705,0.4612272478671776,0.07046527397970768,0.048011120615911035,0.007698887938408896,0.001176218990590248,0.9667298714391455,-0.10626888775632404
16380,"Celina, OH Micro Area",2011,20142,472.8597684743126,42.59613810028371,3.774968570750365,0.875523839416019,0.342596284988877,0.21570877203003366,0.020554066130473638,0.00804289544235925,0.00506404527852249,0.9780258284539417,-0.25906416273817745
16380,"Celina, OH Micro Area",2012,19980,472.8597684743126,42.25354181529483,3.767079121708065,1.1166101140378213,0.44833587912124645,0.13534668048943288,0.026426426426426425,0.01061061061061061,0.0032032032032032033,0.9783262917572226,-0.2620878815404928
16380,"Celina, OH Micro Area",2013,20030,472.8597684743126,42.3592814094272,3.7695207843332508,1.038362814379868,0.38489212264182476,0.15860939119855416,0.02451323015476785,0.0090863704443335,0.0037443834248627058,0.9763046518589564,-0.2611546349965683
16380,"Celina, OH Micro Area",2014,20382,472.8597684743126,43.103688152119084,3.786543410523202,0.9728042660177989,0.4039252495856513,0.16918335061179113,0.02256893337258365,0.009371013639485821,0.003925031890884114,0.9779747471898264,-0.2545845793273399
16380,"Celina, OH Micro Area",2015,20476,472.8597684743126,43.30247858908793,3.7910406255782205,0.837457585528366,0.33836670122358226,0.18610168567297022,0.01933971478804454,0.007814026176987694,0.0042977143973432315,0.9783076507391326,-0.2528300758247619
16380,"Celina, OH Micro Area",2016,20711,472.8597684743126,43.79945468151007,3.8021959670591348,0.7444067426918809,0.27492294474416057,0.21993835579532844,0.016995799333687413,0.006276857708464101,0.005021486166771281,0.9812329430990842,-0.24844381706831684
16380,"Celina, OH Micro Area",2017,20716,472.8597684743126,43.810028640923306,3.8024319679615006,0.7042256969215805,0.33836670122358226,0.23051231520856538,0.01607453176288859,0.007723498744931454,0.005261633519984553,0.9808331816545952,-0.2483504924139244
16380,"Celina, OH Micro Area",2018,20927,472.8597684743126,44.25624972816191,3.812340776148352,0.8332280017630712,0.2876116960400449,0.18610168567297022,0.018827352224399102,0.006498781478472786,0.004205093897835332,0.9814742237959633,-0.244412191998563
16380,"Celina, OH Micro Area",2019,21099,472.8597684743126,44.61999393197726,3.820346083843898,0.9537711390739724,0.3235631580450505,0.12265792919354856,0.0213754206360491,0.007251528508460116,0.0027489454476515474,0.9817082188296004,-0.24120182388746278
16380,"Celina, OH Micro Area",2021,21880,472.8597684743126,46.27164639232487,3.8559106737379563,0.8903273825945508,0.38700691452447217,0.4398767115906569,0.019241316270566727,0.00836380255941499,0.009506398537477149,0.9850412274530512,-0.22662451287136234
16380,"Celina, OH Micro Area",2022,21826,472.8597684743126,46.15744763066191,3.853491952717313,0.8818682150639612,0.4039252495856513,0.4398767115906569,0.019105653807385686,0.008751030880601118,0.009529918445890222,0.9833999306881129,-0.22763241913880075
16380,"Celina, OH Micro Area",2023,21631,472.8597684743126,45.74506321354567,3.844708650448401,0.9664598903698567,0.4800577573609573,0.391236498289767,0.021127086126392677,0.0104941981415561,0.008552540335629421,0.9812049754776639,-0.23127208066010627
16380,"Celina, OH Micro Area",2024,21701,472.8597684743126,45.89309864533099,3.8478705142051663,1.0024113523748623,0.35105545251946657,0.38700691452447217,0.021842311414220543,0.0076494170775540295,0.008432791115616792,0.9795622332593903,-0.22996553549861198
16420,"Central City, KY Micro Area",2011,11283,479.2210704305089,23.5444572373746,3.200486054304616,1.450270121419423,0.23371259510643938,0.15233053073901853,0.06159709297172738,0.00992643800407693,0.006469910484800142,0.9638985139194717,-0.4272122955842759
16420,"Central City, KY Micro Area",2012,11764,479.2210704305089,24.548169364572793,3.2405656649466974,1.391841972642813,0.13563677394570142,0.1231164563507136,0.056698401904114244,0.005525331519891193,0.005015300918055084,0.9659863623609324,-0.4183536378460006
16420,"Central City, KY Micro Area",2016,11994,479.2210704305089,25.02811487238066,3.2591772950385764,1.1581293775363737,0.11268285835489042,0.0834687839665855,0.04627313656828414,0.004502251125562781,0.0033350008337502085,0.9644279993923925,-0.41411768923934095
16420,"Central City, KY Micro Area",2017,11493,479.2210704305089,23.982668353199177,3.21818231857626,0.9995386879998612,0.11059613875572578,0.09598910156157332,0.04167754285217089,0.004611502653789263,0.004002436265552945,0.9599993864744988,-0.42334469033471706
16420,"Central City, KY Micro Area",2018,11770,479.2210704305089,24.56068968216778,3.241055612015717,0.8013003260792207,0.12728989554904288,0.1231164563507136,0.03262531860662702,0.005182667799490229,0.005012744265080714,0.9573745442418371,-0.4182431348388704
16420,"Central City, KY Micro Area",2019,11945,479.2210704305089,24.925865612021592,3.255241142642917,0.8096472044758792,0.18363132472648808,0.16902428753233562,0.03248221012976141,0.007367099204688154,0.006781079949769778,0.9633658243508645,-0.4150201304642379
16420,"Central City, KY Micro Area",2021,12159,479.2210704305089,25.372423606242826,3.272318903849291,1.2102973675154896,0.3192680986721895,0.2295391559081101,0.047701291224607284,0.012583271650629163,0.00904679661156345,0.9687102751767959,-0.41107885654325893
16420,"Central City, KY Micro Area",2022,12526,479.2210704305089,26.138249699136246,3.3009441607698036,1.224904404709642,0.23579931470560403,0.23788603430476865,0.046862525946032255,0.009021235829474693,0.009101069774868274,0.9717415111710545,-0.40431975594045844
16460,"Centralia, IL Micro Area",2011,17406,575.6746612647424,30.23582792711332,3.441565766984939,1.2507064292497754,0.3578410061464635,0.20497688701593542,0.04136504653567735,0.011834999425485465,0.006779271515569344,0.9513663708963123,-0.3681549611812435
16460,"Centralia, IL Micro Area",2012,17096,575.6746612647424,29.69732932563078,3.424175658158608,1.160377631581736,0.40995377403187083,0.17544631854753795,0.03907346747777258,0.013804398689751989,0.005907814693495554,0.95630378597538,-0.3729076932383823
16460,"Centralia, IL Micro Area",2013,16938,575.6746612647424,29.422868748100967,3.4151945870560416,1.082208479753625,0.444695619288809,0.18239468759892558,0.03678120203093636,0.015113944975794073,0.006199078993978037,0.950459264931004,-0.37533005344814974
16460,"Centralia, IL Micro Area",2014,16981,575.6746612647424,29.497563715403384,3.4176468022394384,1.063100464862309,0.3543668216207697,0.19976561022739467,0.036040280313291324,0.012013426771097109,0.006772274895471409,0.9523980634369529,-0.37467080351764337
16460,"Centralia, IL Micro Area",2015,17066,575.6746612647424,29.64521655774537,3.422476583571084,1.3219272120264987,0.23450745548433288,0.23103327095863907,0.04459158560881284,0.007910465252548928,0.007793273174733388,0.9501046968999887,-0.37336763505036347
16460,"Centralia, IL Micro Area",2016,16934,575.6746612647424,29.415920379049577,3.41496616801019,1.3080304739237234,0.17544631854753795,0.1876059643874663,0.04446675327743002,0.005964332112908941,0.006377701665288768,0.9516202790597735,-0.37539137902308056
16460,"Centralia, IL Micro Area",2017,16958,575.6746612647424,29.457610593357906,3.4163359003112577,1.3861996257518343,0.12507064292497755,0.2015027024902416,0.047057436018398395,0.004245783700908126,0.006840429295907537,0.9474721031922787,-0.37502342557349566
16460,"Centralia, IL Micro Area",2018,16723,575.6746612647424,29.04939391158888,3.4028424914463282,1.372302887649059,0.15460121139337502,0.22929617869579216,0.04724032769239969,0.005322011600789332,0.007893320576451594,0.9483173543279602,-0.37862630310068146
16460,"Centralia, IL Micro Area",2019,16244,575.6746612647424,28.21732671768521,3.3747619140361396,1.4661058698427922,0.2171365328558638,0.17892050307323176,0.05195764590002462,0.007695148978084216,0.006340802757941394,0.9525410431694787,-0.3859700406986475
16460,"Centralia, IL Micro Area",2021,16321,575.6746612647424,28.35108282192442,3.3793294390151756,1.2472322447240816,0.425587604397493,0.22408490190725142,0.043992402426321915,0.015011335089761657,0.007903927455425525,0.9572672801578282,-0.3847895233812291
16460,"Centralia, IL Micro Area",2022,16449,575.6746612647424,28.573430631568826,3.386876344435164,1.2298613220956125,0.4082166817690239,0.17544631854753795,0.04304213022068211,0.014286582770989117,0.006140190893063408,0.9619625894336888,-0.3828271049834428
16460,"Centralia, IL Micro Area",2023,16558,575.6746612647424,28.76277368821914,3.393258407510949,1.2732886286667853,0.41342795855756465,0.14070447329059974,0.04426863147723155,0.014373716632443531,0.004891895156419857,0.9627266832532263,-0.3811559830665779
16460,"Centralia, IL Micro Area",2024,16543,575.6746612647424,28.736717304276436,3.3923825551238527,1.2628660750897038,0.3960570359290955,0.1198593661364368,0.04394607991295412,0.013782264401861815,0.004170948437405549,0.9664711019331109,-0.38138595397256847
16500,"Centralia, WA Micro Area",2011,30112,2430.0980722565596,12.391269448659889,2.5946029609344623,0.8542865095449632,0.09341186785486832,0.08970831362273698,0.06894261424017004,0.0075385228480340065,0.007239638682252922,0.9633328888215134,-0.525649158738193
16500,"Centralia, WA Micro Area",2012,29672,2430.0980722565596,12.210206797311246,2.580989773015127,0.8793883771182979,0.0909428317001141,0.10740307273180895,0.07202076031275276,0.007448099218118091,0.008796171474791049,0.9531413454669772,-0.5272471986681874
16500,"Centralia, WA Micro Area",2013,29116,2430.0980722565596,11.981409446970687,2.563518291434117,0.8168394611978573,0.07818614490055058,0.12180578363454196,0.06817557356779777,0.006525621651325732,0.010166231625223244,0.9542129575883334,-0.5292665400342712
16500,"Centralia, WA Micro Area",2014,28856,2430.0980722565596,11.874417880264671,2.5552422323443267,0.7855650032376371,0.08847379554535986,0.09135433772590647,0.06615608538952038,0.007450790130302191,0.007693373995009703,0.9540453227728728,-0.5302108363565405
16500,"Centralia, WA Micro Area",2015,29297,2430.0980722565596,12.055892037639106,2.569239529011635,0.8855609675051834,0.09341186785486832,0.09505789195803781,0.07345461992695498,0.007748233607536608,0.007884766358330204,0.9540377968972898,-0.5286091645176144
16500,"Centralia, WA Micro Area",2016,29433,2430.0980722565596,12.11185685714687,2.5735169244468308,0.971565726895789,0.12592084389246566,0.09423487990645307,0.08021608398736113,0.010396493731525838,0.007780382563788944,0.9525754676383801,-0.5281152249028889
16500,"Centralia, WA Micro Area",2017,29789,2430.0980722565596,12.258353002328954,2.584627769074109,0.8699237385250733,0.13332795235672837,0.0938233738806607,0.07096579274228743,0.010876498036187855,0.007653831951391453,0.9548200300419709,-0.5268222653231661
16500,"Centralia, WA Micro Area",2018,30414,2430.0980722565596,12.515544268449187,2.6038404503529202,0.9295921122649672,0.11851373542820298,0.07983216900372006,0.07427500493193924,0.009469323337936477,0.006378641415137765,0.9574589478895458,-0.5245523222407877
16500,"Centralia, WA Micro Area",2019,31386,2430.0980722565596,12.915528125519371,2.633005347942099,0.9456408472708696,0.1197482535055801,0.09053132567432172,0.07321735805773275,0.009271649780156759,0.007009494679156312,0.9544118654381187,-0.5210221067590729
16500,"Centralia, WA Micro Area",2021,33411,2430.0980722565596,13.748827827748924,2.6911636103228185,0.9345301845744756,0.16377939826536383,0.190527289941868,0.06797162611116099,0.011912244470384005,0.013857711532130137,0.9638863554410099,-0.5136674911721669
16500,"Centralia, WA Micro Area",2022,34489,2430.0980722565596,14.1924313235531,2.720797364599391,1.055924462183225,0.18805825378711377,0.12221728966033432,0.07440053350343588,0.01325060164110296,0.008611441329119429,0.9640241921570426,-0.5097522933436808
16500,"Centralia, WA Micro Area",2023,35277,2430.0980722565596,14.516698071877489,2.741916739019244,1.0793803056533904,0.1814741573744358,0.12180578363454196,0.07435439521501261,0.012501063015562548,0.008390736173710917,0.9656067695482762,-0.5068903491054181
16500,"Centralia, WA Micro Area",2024,36294,2430.0980722565596,14.93519970010833,2.7685304799594785,1.1756727156888054,0.1687174705748723,0.12509783184088094,0.07871824544001764,0.011296633052295146,0.008376040116823717,0.9673342569028175,-0.503196697721772
16540,"Chambersburg-Waynesboro, PA Metro Area",2011,69767,772.1133325475232,90.3584966857257,4.514791290931312,5.276427472840261,0.9221444184247094,0.9739502846283447,0.05839436983100893,0.010205397967520461,0.010778734931987903,0.9711805274255034,0.16248139401652298
16540,"Chambersburg-Waynesboro, PA Metro Area",2012,70019,772.1133325475232,90.6848736428086,4.5183574108337234,5.346365392215168,0.7822685796748939,0.8781094321516193,0.05895542638426713,0.008626230023279396,0.00968308601950899,0.9694316283477097,0.16536196273549222
16540,"Chambersburg-Waynesboro, PA Metro Area",2013,69682,772.1133325475232,90.24840922004297,4.513585559105632,5.133961340780264,0.825008419292893,0.9454570582163453,0.056887000947159955,0.0091415286587641,0.010476163141126833,0.9680900823108151,0.16150977361528335
16540,"Chambersburg-Waynesboro, PA Metro Area",2014,70570,772.1133325475232,91.39849944976368,4.526110738794601,5.119714727574264,0.9182589784594367,0.9247347117348911,0.05601530395352133,0.010046762080204052,0.01011761371687686,0.9661711675142927,0.17166034910117503
16540,"Chambersburg-Waynesboro, PA Metro Area",2015,71278,772.1133325475232,92.31546328156803,4.535985831329065,5.109353554333537,0.9726551379732539,0.971359991318163,0.05534667078200847,0.010536210331378545,0.010522180757035832,0.9668451041483064,0.17975337550208872
16540,"Chambersburg-Waynesboro, PA Metro Area",2016,71726,772.1133325475232,92.89568898304874,4.542184474436632,5.470699471103893,0.8988317786330734,0.7822685796748939,0.05889077879708892,0.009675710342135348,0.008420935225720102,0.9676215380499048,0.18487438655803407
16540,"Chambersburg-Waynesboro, PA Metro Area",2017,72456,772.1133325475232,93.84114604126509,4.5522033450683645,5.672742349298072,1.0503639372787068,0.8768142854965284,0.060450480291487245,0.011192999889588164,0.009343601634095176,0.966715918953799,0.19321889118044505
16540,"Chambersburg-Waynesboro, PA Metro Area",2018,73248,772.1133325475232,94.86690219209706,4.562960793977889,5.834635681184432,0.9234395650798002,0.6333267143394422,0.061503385757972914,0.009734054172127566,0.0066759501965923986,0.9673944168378537,0.20227210715434835
16540,"Chambersburg-Waynesboro, PA Metro Area",2019,74289,772.1133325475232,96.21514986004668,4.576926562078738,6.037973706033701,1.104760096792524,0.7162161002652588,0.06275491660945766,0.011482184441841995,0.007443901519740473,0.9676794539517716,0.21417159936247146
16540,"Chambersburg-Waynesboro, PA Metro Area",2021,74754,772.1133325475232,96.81739305466394,4.583102404323286,6.05092517258461,1.0503639372787068,0.5867014347561704,0.062498327848676996,0.01084891778366375,0.006059876394574204,0.9706932963841871,0.21948693449866474
